ID;CODE;COLOR;OBS;PRECEDING_ID;DEPOTS;SCHEDULE_ID;VEHICLETYPE_ID
1417620;73;2631720;;;0;10605323;
1417621;74;3947580;;;0;10605323;
1417622;75;5263440;;;0;10605323;
1213279;01;255;;;0;10544983;
1209940;02;65280;;;0;10541983;
1212139;01;255;;;1;10543723;
1207382;01;255;;;1;10540424;
1207383;02;65280;;;0;10540424;
1212140;03;16776960;;;0;10543723;
1212141;05;32768;;;0;10543723;
1212142;10;33023;;;0;10543723;
1212143;12;8766146;[$I_17:02];;0;10543723;
1187179;30;16711680;;;1;10525403;
1187180;31;8388736;;;1;10525403;
1187181;01;255;;;0;10525403;
1187182;02;65280;;;0;10525403;
1187183;03;16776960;;;0;10525403;
1187184;04;8388863;;;1;10525403;
1212144;14;11053056;;;0;10543723;
1212145;02;65280;;;0;10543723;
1212146;08;13342358;;;0;10543723;
1417623;71;0;;;0;10605323;
1417624;76;6579300;;;0;10605323;
1212147;07;16711935;;;0;10543723;
1259864;37;65535;;;0;10565363;
1176701;01;255;;;0;10516594;
1176702;02;65280;;;0;10516594;
1417625;77;7895160;;;0;10605323;
1176704;03;16776960;;;1;10516594;
1212148;09;8405056;;;0;10543723;
1209781;01;255;[$I_14:10][$I_14:20];;0;10541844;
1209782;02;65280;[$I_14:14][$I_13:59][$I_13:49][$I_13:44];;0;10541844;
1212149;11;16744703;;;0;10543723;
1212150;06;65535;;;1;10543723;
1212151;13;16744448;;;0;10543723;
1212152;04;8388863;;;1;10543723;
1213280;02;65280;;;1;10544983;
1213281;03;16776960;;;1;10544983;
1417626;78;9211020;;;0;10605323;
1417627;79;10526880;;;0;10605323;
1417628;80;11842740;;;0;10605323;
1417629;81;13158600;;;0;10605323;
1417630;82;13816530;;;0;10605323;
1417631;83;14474460;;;0;10605323;
1417632;84;15132390;;;0;10605323;
1259865;38;16711935;;;0;10565363;
1177479;03;16776960;;;0;10517184;
1177480;05;32768;;;0;10517184;
1177061;01;255;;;0;10516903;
1417633;85;15790320;;;0;10605323;
1177062;02;65280;;;0;10516903;
1417639;51;657930;;;0;10605323;
1417640;52;1973790;;;0;10605323;
1417641;53;3289650;;;0;10605323;
1417642;54;4276545;;;0;10605323;
1417643;55;4934475;;;0;10605323;
1177481;04;8388863;;;1;10517184;
1177482;02;65280;;;0;10517184;
1259866;39;13871015;;;0;10565363;
1259867;40;8405056;;;0;10565363;
1259868;41;33023;;;0;10565363;
1259869;42;16744640;;;0;10565363;
1259870;43;4227200;;;0;10565363;
1418239;61;128;;;0;10605363;
1214379;04;8388863;[$I_22:46];;0;10546163;
1214380;02;65280;;;0;10546163;
1214381;01;255;;;0;10546163;
1214382;03;16776960;;;0;10546163;
1259871;44;16744448;;;0;10565363;
1259872;45;8421568;;;0;10565363;
1259873;31;8421440;;;0;10565363;
1259874;01;208;;;0;10565363;
1259875;02;55040;;;0;10565363;
1259876;03;14408448;;;0;10565363;
1259877;04;6881490;;;0;10565363;
1259878;05;24576;;;0;10565363;
1259879;06;52942;;;0;10565363;
1259880;07;12124345;;;0;10565363;
1259881;08;11360858;;;0;10565363;
1259882;09;4924709;;;0;10565363;
1259883;10;27090;;;0;10565363;
1259884;11;16736431;;;0;10565363;
1181139;02;65280;;;0;10520603;
1259885;12;3566957;;;0;10565363;
1259886;13;13789440;;;0;10565363;
1214572;01;255;;;0;10546283;
1214573;02;65280;;;0;10546283;
1214681;04;8388863;;;0;10546363;
1214682;05;32768;;;0;10546363;
1214683;06;65535;;;0;10546363;
1259887;14;6776756;;;0;10565363;
1259888;15;7631930;;;0;10565363;
1214684;08;13606558;;;0;10546363;
1214685;03;16776960;;;0;10546363;
1214686;07;16711935;;;0;10546363;
1214687;01;255;;;0;10546363;
1214688;10;33023;;;0;10546363;
1378379;62;16384;;;0;10586223;
1401139;30;16711680;;;1;10597883;
1433799;01;255;;;0;10609423;
1433800;02;65280;;;0;10609423;
1433801;03;16776960;;;0;10609423;
1378380;61;128;;;0;10586223;
1378539;61;160;;;0;10586383;
1298359;01;255;;;0;10572103;
1298360;02;65280;;;0;10572103;
1433802;04;8388863;;;0;10609423;
1310361;05;32768;;;0;10573943;
1310362;03;16776960;;;0;10573943;
1310363;06;65535;;;0;10573943;
1433803;05;32768;;;0;10609423;
1310356;02;65280;;;0;10573943;
1433804;06;65535;;;0;10609423;
1310358;01;255;;;0;10573943;
1310359;04;8388863;;;0;10573943;
1433819;10;33023;;;0;10609443;
1300659;02;65280;;;0;10572343;
1300660;03;16776960;;;0;10572343;
1230139;22;12058551;;;1;10560103;
1433820;03;16776960;;;0;10609443;
1433821;04;8388863;;;0;10609443;
1433822;05;32768;;;0;10609443;
1433823;08;14069165;;;0;10609443;
1433824;09;8405056;;;0;10609443;
1433825;01;255;;;0;10609443;
1433826;02;65280;;;0;10609443;
1433827;07;16711935;;;0;10609443;
1433828;06;65535;;;0;10609443;
1215299;04;8388863;[$I_22:46][$I_22:46];;0;10546983;
1230140;23;16777119;;;1;10560103;
1230141;24;14663679;;;1;10560103;
1230142;20;12632256;;;1;10560103;
1230143;21;13421823;;;1;10560103;
1230144;13;16744448;;;0;10560103;
1230145;15;8421440;;;0;10560103;
1230146;11;16744640;;;0;10560103;
1304359;06;65535;;;0;10572503;
1304360;07;16711935;;;0;10572503;
1300661;01;255;;;0;10572343;
1230147;14;8421568;;;0;10560103;
1230148;12;4227200;;;0;10560103;
1230149;16;8454143;;;0;10560103;
1230150;04;8388863;;;0;10560103;
1230151;01;255;;;0;10560103;
1230152;03;16776960;;;0;10560103;
1300662;04;8388863;;;0;10572343;
1309679;02;65280;;;0;10573463;
1309680;01;255;;;0;10573463;
1309681;03;16776960;;;0;10573463;
1378461;71;128;;;0;10586323;
1378462;72;16384;;;0;10586323;
1304361;05;32768;;;0;10572503;
1304362;09;8405056;;;0;10572503;
1304363;01;255;;;0;10572503;
1304364;03;16776960;;;0;10572503;
1304365;10;33023;;;0;10572503;
1304366;02;65280;;;0;10572503;
1304367;08;13805222;;;0;10572503;
1304368;04;8388863;;;0;10572503;
1304369;11;16744640;;;0;10572503;
1181140;01;255;;;0;10520603;
1215300;02;65280;;;0;10546983;
1215301;01;255;;;0;10546983;
1215302;03;16776960;;;0;10546983;
1219999;02;65280;;;0;10551343;
1220000;01;255;;;0;10551343;
1220001;03;16776960;;;0;10551343;
1230153;07;16711935;;;0;10560103;
1230154;05;32768;;;0;10560103;
1301679;05;32768;;;0;10572543;
1301680;01;255;;;0;10572543;
1214999;20;12632256;;;1;10546643;
1215000;01;255;[$I_14:05][$I_21:45];;0;10546643;
1215001;02;65280;;;0;10546643;
1153928;24;13606911;;;1;10504981;
1153929;25;57088;;;1;10504981;
1153930;01;255;;;0;10504981;
1153932;05;32768;;;0;10504981;
1153933;26;8454143;;;1;10504981;
1153935;02;65280;;;0;10504981;
1153936;03;16776960;;;0;10504981;
1153939;28;13540765;;;1;10504981;
1153940;20;12632256;;;1;10504981;
1153942;21;8421631;;;1;10504981;
1230155;06;65535;;;0;10560103;
1230156;02;65280;;;0;10560103;
1230157;08;12748165;;;0;10560103;
1230158;09;8405056;;;0;10560103;
1230159;41;128;[$I_17:09][$I_17:06];;0;10560103;
1230160;42;16384;[$I_17:21][$I_17:30];;0;10560103;
1215239;04;8388863;;;0;10546863;
1215240;01;255;;;0;10546863;
1183379;01;255;;;0;10522883;
1183380;02;65280;;;0;10522883;
1301681;02;65280;;;0;10572543;
1301682;03;16776960;;;0;10572543;
1301683;04;8388863;;;0;10572543;
1301684;06;65535;;;0;10572543;
1215241;02;65280;;;0;10546863;
1215242;03;16776960;;;0;10546863;
1215243;05;32768;;;0;10546863;
1215779;01;255;;;0;10547683;
1230161;43;8404992;[$I_17:33][$I_18:07];;0;10560103;
1215840;01;255;;;0;10547744;
1216279;08;14465722;;;1;10548203;
1216280;01;255;;;1;10548203;
1216281;03;16776960;;;0;10548203;
1216282;06;65535;;;1;10548203;
1216283;09;8405056;;;1;10548203;
1216284;02;65280;;;1;10548203;
1216285;04;8388863;;;1;10548203;
1216286;05;32768;;;1;10548203;
1216287;07;16711935;;;1;10548203;
1385639;81;4194304;;;0;10590483;
1381999;01;255;;;0;10588623;
1383999;01;255;;;0;10589843;
1384000;02;65280;;;0;10589843;
1397679;01;255;;;0;10595823;
1259934;16;8421440;;;0;10565383;
1204302;71;0;;;0;10539343;
1259935;17;255;;;0;10565383;
1259936;18;65280;;;0;10565383;
1259937;19;16776960;;;0;10565383;
1259938;20;8388863;;;0;10565383;
1259939;21;32768;;;0;10565383;
1259940;22;65535;;;0;10565383;
1259904;16;208;;;0;10565363;
1384139;01;255;;;0;10589983;
1212359;08;14069165;;;0;10544103;
1384199;01;255;;;0;10590063;
1213302;04;8388863;;;1;10545003;
1384200;02;65280;;;0;10590063;
1384201;04;8388863;;;0;10590063;
1384202;03;16776960;;;0;10590063;
1384203;05;32768;;;0;10590063;
1384204;02;65280;;;0;10590064;
1212339;01;255;;;1;10544103;
1212340;06;65535;;;0;10544103;
1212341;07;16711935;;;0;10544103;
1212342;04;8388863;;;0;10544103;
1212343;03;16776960;;;0;10544103;
1384205;03;16776960;;;0;10590064;
1178579;01;255;[$I_13:20];;0;10518143;
1178580;02;65280;;;0;10518143;
1212344;05;32768;;;0;10544103;
1384206;01;255;;;0;10590064;
1384207;04;8388863;;;0;10590064;
1385640;82;9175040;;;0;10590483;
1175312;01;255;;;0;10496050;
1175313;02;65280;;;0;10496050;
1175314;03;16776960;;;0;10496050;
1175315;04;8388863;;;0;10496050;
1175316;01;255;;;0;10496040;
1175317;02;65280;;;0;10496040;
1259905;17;55040;;;0;10565363;
1259906;18;14408448;;;0;10565363;
1259907;19;6881490;;;0;10565363;
1259908;20;24576;;;0;10565363;
1175318;03;16776960;;;0;10496040;
1175319;04;8388863;;;0;10496040;
1175320;05;32768;;;0;10496040;
1259909;21;52942;;;0;10565363;
1259910;22;12124345;;;0;10565363;
1259911;23;11360858;;;0;10565363;
1259912;24;4924709;;;0;10565363;
1259913;25;27090;;;0;10565363;
1259914;26;16736431;;;0;10565363;
1380431;71;0;;;0;10587463;
1385641;83;12976128;;;0;10590483;
1259915;27;3566957;;;0;10565363;
1385642;84;16729670;;;0;10590483;
1411839;02;65280;;;0;10603264;
1259916;28;13789440;;;0;10565363;
1259917;29;6776756;;;0;10565363;
1212345;02;65280;;;0;10544103;
1411840;01;255;;;0;10603264;
1411841;03;16776960;;;0;10603264;
1397680;01;255;;;0;10595824;
1390899;99;0;;;0;10594083;
1399576;20;12632256;;;1;10597164;
1259918;30;7631930;;;0;10565363;
1259919;01;255;;;0;10565383;
1259920;02;65280;;;0;10565383;
1397779;07;16744703;;;0;10595103;
1397780;01;255;;;0;10595103;
1397781;05;32768;;;0;10595103;
1397782;06;65535;;;0;10595103;
1397783;02;65280;;;0;10595103;
1397784;03;16776960;;;0;10595103;
1397785;08;14201265;;;0;10595103;
1397786;04;8388863;;;0;10595103;
1399559;20;12632256;;;1;10597163;
1207859;01;255;;;0;10540663;
1207860;04;8388863;;;0;10540663;
1207861;06;65535;;;0;10540663;
1207862;07;16711935;;;0;10540663;
1207863;05;32768;;;1;10540663;
1399560;31;8388736;;;1;10597163;
1399561;30;16711680;;;1;10597163;
1399563;07;16711935;;;1;10597163;
1207864;09;8405056;;;0;10540663;
1207865;20;12632256;;;1;10540663;
1207866;30;16711680;;;1;10540663;
1207867;31;8388736;;;1;10540663;
1207868;08;14068651;;;1;10540663;
1207869;03;16776960;;;1;10540663;
1207870;02;65280;;;1;10540663;
1399564;01;255;;;0;10597163;
1399565;03;16776960;;;0;10597163;
1399566;05;32768;;;0;10597163;
1399567;08;14465208;;;0;10597163;
1399568;10;33023;;;0;10597163;
1399569;11;16744640;;;1;10597163;
1399570;02;65280;;;1;10597163;
1399571;06;65535;;;0;10597163;
1399572;09;8405056;;;0;10597163;
1208739;01;255;;;0;10541003;
1208740;02;65280;;;0;10541003;
1208741;03;16776960;;;0;10541003;
1399573;12;7584185;;;0;10597163;
1399574;04;8388863;;;0;10597163;
1399575;13;16744448;;;0;10597163;
1259921;03;16776960;;;0;10565383;
1259922;04;8388863;;;0;10565383;
1259923;05;32768;;;0;10565383;
1259924;06;65535;;;0;10565383;
1259925;07;16711935;;;0;10565383;
1259926;08;13739429;;;0;10565383;
1259927;09;8405056;;;0;10565383;
1259928;10;33023;;;0;10565383;
1259929;11;16744640;;;0;10565383;
1259930;12;4227200;;;0;10565383;
1259931;13;16744448;;;0;10565383;
1259932;14;8421568;;;0;10565383;
1259933;15;8421440;;;0;10565383;
1259941;23;16711935;;;0;10565383;
1259942;24;13739429;;;0;10565383;
1259943;25;8405056;;;0;10565383;
1259944;26;33023;;;0;10565383;
1259945;27;16744640;;;0;10565383;
1259946;28;4227200;;;0;10565383;
1259947;29;16744448;;;0;10565383;
1259948;30;8421568;;;0;10565383;
1399577;31;8388736;;;1;10597164;
1399578;30;16711680;;;1;10597164;
1399579;09;8405056;;;1;10597164;
1399581;03;16776960;;;0;10597164;
1399582;04;8388863;;;0;10597164;
1399583;06;65535;;;0;10597164;
1399584;07;16711935;;;0;10597164;
1399585;01;255;;;0;10597164;
1399586;02;65280;;;1;10597164;
1399587;05;32768;;;1;10597164;
1399588;08;13342358;;;0;10597164;
1147179;13;16744448;;;0;1035328;
1147180;11;16744640;;;0;1035328;
1147181;07;16711935;;;0;1035328;
1147217;05;32768;;;0;1035328;
1147214;06;65535;;;0;1035328;
1147182;12;8503488;[$I_12:32];;0;1035328;
1147183;08;14068651;;;0;1035328;
1147189;10;33023;;;0;1035328;
1147191;03;16776960;;;0;1035328;
1147184;02;65280;;;0;1035328;
1147185;09;8405056;;;0;1035328;
1147186;04;8388863;;;0;1035328;
1147187;01;255;;;0;1035328;
1147290;02;65280;;;0;1035329;
1147291;04;8388863;;;0;1035329;
1147292;10;33023;[$I_19:42];;0;1035329;
1147293;07;16711935;;;0;1035329;
1147294;01;255;;;0;1035329;
1147295;08;14068651;[$I_21:13];;0;1035329;
1147296;09;8405056;;;0;1035329;
1147323;05;32768;[$I_18:50];;0;1035329;
1147298;12;8503488;;;0;1035329;
1147310;03;16776960;;;0;1035329;
1147311;06;65535;;;0;1035329;
1147309;11;16744640;;;0;1035329;
1147385;04;8388863;;;0;1035369;
1147387;08;14068651;;;0;1035369;
1147389;10;33023;;;0;1035369;
1147391;06;65535;[$I_20:21];;0;1035369;
1147392;07;16711935;;;0;1035369;
1147393;03;16776960;[$I_19:53];;0;1035369;
1147394;11;16744640;[$I_22:55];;0;1035369;
1147395;05;32768;;;0;1035369;
1147396;01;255;[$I_21:17];;0;1035369;
1147397;02;65280;[$I_19:39];;0;1035369;
1147398;09;8405056;;;0;1035369;
1147845;02;65280;;;0;1035428;
1147846;08;14068651;[$I_25:39];;0;1035428;
1147856;11;16744640;;;0;1035428;
1147851;12;8503488;;;0;1035428;
1147825;09;8405056;;;0;1035428;
1147828;05;32768;;;0;1035428;
1147829;15;8421443;;;0;1035428;
1147830;06;65535;;;0;1035428;
1147832;01;255;;;0;1035428;
1147834;03;16776960;;;0;1035428;
1147835;10;33023;;;0;1035428;
1147836;04;8388863;;;0;1035428;
1147838;13;16744448;;;0;1035428;
1147839;17;16744703;;;0;1035428;
1147972;13;16744448;;;0;1035549;
1147973;05;32768;;;0;1035549;
1147975;07;16711935;;;0;1035549;
1147976;15;8421443;;;0;1035549;
1147979;12;8503488;;;0;1035549;
1147980;01;255;;;0;1035549;
1147982;11;16744640;;;0;1035549;
1147965;06;65535;;;0;1035549;
1147967;16;8454143;;;0;1035549;
1147985;09;8405056;;;0;1035549;
1147989;08;14068651;;;0;1035549;
1148235;05;32768;;;0;1035668;
1148237;01;255;;;0;1035668;
1148238;04;8388863;;;0;1035668;
1148240;06;65535;;;0;1035668;
1435459;01;255;;;0;10611084;
1436059;01;255;;;0;10611763;
1436699;41;160;;;0;10612403;
1436700;42;16384;;;0;10612403;
1320779;04;8388863;;;0;10576763;
1320739;01;255;;;0;10576743;
1320740;20;12632256;;;1;10576743;
1437719;71;0;;;0;10613064;
1437739;72;6579300;;;0;10613064;
1320741;03;16776960;;;0;10576743;
1320742;02;65280;;;0;10576743;
1383819;01;255;;;0;10589643;
1229939;22;12058551;;;1;10559923;
1229940;23;16777119;;;1;10559923;
1229941;24;14663679;;;1;10559923;
1229942;20;12632256;;;1;10559923;
1229943;21;13421823;;;1;10559923;
1383820;02;65280;;;0;10589643;
1229944;13;16744448;;;0;10559923;
1229945;15;8421440;;;0;10559923;
1229946;11;16744640;;;0;10559923;
1229947;14;8421568;;;0;10559923;
1383879;01;255;;;0;10589723;
1320780;06;65535;;;0;10576763;
1380302;71;0;;;0;10587283;
1216299;01;255;;;0;10548223;
1216300;02;65280;;;0;10548223;
1320781;07;16711935;;;0;10576763;
1216340;01;255;;;0;10548264;
1320782;01;255;;;0;10576763;
1384899;01;255;;;0;10590203;
1257619;07;16711935;;;0;10564343;
1320783;02;65280;;;0;10576763;
1320784;03;16776960;;;0;10576763;
1320785;08;13342358;;;0;10576763;
1386539;81;8388608;;;0;10590984;
1320786;05;32768;;;0;10576763;
1433742;20;12632256;;;1;10609443;
1386619;07;16711935;;;0;10591043;
1386620;08;13739429;;;0;10591043;
1201379;01;255;;;0;10537364;
1201380;02;65280;;;0;10537364;
1201381;03;16776960;;;0;10537364;
1386621;01;255;;;0;10591043;
1386622;05;32768;;;0;10591043;
1380243;71;0;;;0;10587163;
1386623;03;16776960;;;0;10591043;
1185260;02;65280;;;0;10524444;
1386624;06;65535;;;1;10591043;
1386625;02;65280;;;0;10591043;
1386626;04;8388863;;;0;10591043;
1386627;09;8405056;;;0;10591043;
1229948;12;4227200;;;0;10559923;
1229949;16;8454143;;;0;10559923;
1229950;04;8388863;;;0;10559923;
1229951;01;255;;;0;10559923;
1229952;03;16776960;;;0;10559923;
1389319;98;6447714;;;0;10591923;
1395630;09;8405056;;;1;10595283;
1229953;07;16711935;;;0;10559923;
1229954;05;32768;;;0;10559923;
1229955;06;65535;;;0;10559923;
1229956;02;65280;;;0;10559923;
1433743;21;8421631;;;1;10609443;
1433744;22;8454016;;;1;10609443;
1322379;71;0;;;0;10563163;
1323439;12;4227200;;;1;10577783;
1323440;14;8421568;;;1;10577783;
1395631;01;255;;;0;10595283;
1260542;04;8388863;;;0;10565623;
1260543;03;16776960;;;0;10565623;
1260544;01;255;;;0;10565623;
1395632;05;32768;;;0;10595283;
1395633;08;14795972;;;0;10595283;
1395634;06;65535;;;1;10595283;
1395635;02;65280;;;0;10595283;
1259949;01;255;;;0;10565384;
1259950;02;65280;;;0;10565384;
1259951;03;16776960;;;0;10565384;
1395637;03;16776960;;;1;10595283;
1395638;07;16711935;;;1;10595283;
1395639;04;8388863;;;0;10595283;
1149200;20;12632256;;;1;10500921;
1149201;21;8421631;;;1;10500921;
1149202;22;8454016;;;1;10500921;
1437659;72;6579300;;;0;10613043;
1437159;01;255;;;0;10612563;
1437160;02;65280;;;0;10612563;
1437179;01;255;;;0;10612583;
1378441;71;0;;;0;10586283;
1149102;20;12632256;;;1;10500841;
1149103;21;8421631;;;1;10500841;
1149104;22;8454016;;;1;10500841;
1151747;04;8388863;;;1;1018168;
1151748;04;8388863;;;1;1022933;
1437319;95;13158600;;;0;10593423;
1410606;09;8405056;;;1;10602863;
1410607;01;255;;;0;10602863;
1323019;02;65280;;;0;10577523;
1323020;01;255;;;0;10577523;
1410608;07;16711935;;;0;10602863;
1410609;03;16776960;;;0;10602863;
1399755;01;255;[$I_13:14][$I_13:10][$I_13:56][$I_13:20];;0;10597264;
1399756;03;16776960;[$I_13:32][$I_14:22][$I_13:42][$I_14:07];;0;10597264;
1399757;02;65280;[$I_12:46];;0;10597264;
1399758;04;8388863;[$I_13:30];;0;10597264;
1399771;06;65535;;;0;10597284;
1149566;20;12632256;;;1;10501141;
1149567;21;8421631;;;1;10501141;
1149568;22;8454016;;;1;10501141;
1399772;08;13342358;;;0;10597284;
1399773;30;16711680;;;1;10597284;
1259952;04;8388863;;;0;10565384;
1399774;13;16744448;;;0;10597284;
1399775;10;33023;;;0;10597284;
1399776;12;7059126;;;1;10597284;
1399777;01;255;;;0;10597284;
1229957;08;12748165;;;0;10559923;
1399778;02;65280;;;0;10597284;
1229958;09;8405056;;;0;10559923;
1259953;05;32768;;;0;10565384;
1259954;06;65535;;;0;10565384;
1399779;05;32768;[$I_17:03];;0;10597284;
1399780;07;16711935;;;0;10597284;
1399781;09;8405056;[$I_17:33];;0;10597284;
1399782;03;16776960;;;0;10597284;
1399783;11;16744640;;;0;10597284;
1399784;04;8388863;;;0;10597284;
1399785;14;8421568;;;0;10597284;
1399839;02;65280;;;0;10597323;
1400320;50;6553600;;;0;10597643;
1400321;51;8192000;;;0;10597643;
1400322;52;8519680;;;0;10597643;
1400323;53;11010048;;;0;10597643;
1149715;20;12632256;;;1;10501361;
1149716;21;8421631;;;1;10501361;
1149717;22;8454016;;;1;10501361;
1400324;54;12845056;;;0;10597643;
1400325;55;13500416;;;0;10597643;
1410610;04;8388863;;;0;10602863;
1410611;06;65535;;;1;10602863;
1410612;02;65280;;;1;10602863;
1410613;08;15192015;;;0;10602863;
1410614;05;32768;;;1;10602863;
1410615;10;33023;;;0;10602863;
1259955;07;16711935;;;0;10565384;
1259956;08;13739429;;;0;10565384;
1259957;09;8405056;;;0;10565384;
1259958;10;33023;;;0;10565384;
1259959;11;16744640;;;0;10565384;
1259960;12;4227200;;;0;10565384;
1259961;13;16744448;;;0;10565384;
1259962;14;8421568;;;0;10565384;
1259963;15;8421440;;;0;10565384;
1259964;16;8421440;;;0;10565384;
1259965;17;255;;;0;10565384;
1259966;18;65280;;;0;10565384;
1185261;01;255;;;0;10524444;
1259967;19;16776960;;;0;10565384;
1259968;20;8388863;;;0;10565384;
1259969;21;32768;;;0;10565384;
1259970;22;65535;;;0;10565384;
1259971;23;16711935;;;0;10565384;
1259972;24;13739429;;;0;10565384;
1259973;25;8405056;;;0;10565384;
1259974;26;33023;;;0;10565384;
1259975;27;16744640;;;0;10565384;
1259976;28;4227200;;;0;10565384;
1259977;29;16744448;;;0;10565384;
1149884;22;8454016;;;1;10501421;
1259978;30;8421568;;;0;10565384;
1149885;20;12632256;;;1;10501421;
1431879;72;5921370;;;0;10603784;
1431880;73;7895160;;;0;10603784;
1431881;71;0;;;0;10603784;
1431882;74;9868950;;;0;10603784;
1431883;75;11842740;;;0;10603784;
1149888;23;16777088;;;1;10501421;
1260545;02;65280;;;0;10565623;
1260546;05;32768;;;0;10565623;
1149886;21;8421631;;;1;10501421;
1380159;71;0;;;0;10587083;
1381159;14;8421568;;;0;10587903;
1381160;12;4227200;;;1;10587903;
1209979;02;65280;;;0;10542023;
1209980;05;32768;;;0;10542023;
1381161;01;255;;;1;10587903;
1258619;10;33023;;;0;10565143;
1258620;01;255;;;0;10565143;
1258621;03;16776960;;;0;10565143;
1209981;07;16711935;;;0;10542023;
1209982;08;14068651;;;0;10542023;
1209983;11;16744640;;;0;10542023;
1209984;01;255;;;0;10542023;
1209985;03;16776960;;;0;10542023;
1176693;01;255;;;1;10516592;
1209986;04;8388863;;;0;10542023;
1258622;05;32768;;;0;10565143;
1306527;04;8388863;;;0;10573103;
1258623;07;16711935;;;0;10565143;
1176699;04;8388863;;;1;10516593;
1306528;05;32768;;;0;10573103;
1209987;06;65535;;;0;10542023;
1306529;03;16776960;;;0;10573103;
1306530;06;65535;;;0;10573103;
1381162;03;16776960;;;0;10587903;
1381163;05;32768;;;0;10587903;
1258624;09;8405056;;;0;10565143;
1258625;02;65280;;;0;10565143;
1381164;04;8388863;;;0;10587903;
1405720;71;0;;;0;10601503;
1209988;09;8405056;;;0;10542023;
1405721;08;14068651;;;0;10601504;
1159304;01;255;;;0;10507663;
1209989;10;33023;;;0;10542023;
1176692;04;8388863;;;1;10516591;
1176694;02;65280;;;1;10516592;
1176695;03;16776960;;;1;10516592;
1381165;06;65535;;;0;10587903;
1159300;02;65280;;;0;10507663;
1209990;12;8503488;;;0;10542023;
1159301;03;16776960;;;0;10507663;
1209991;20;12632256;;;1;10542023;
1156442;01;255;;;0;10244720;
1156443;02;65280;;;0;10244720;
1209992;30;16711680;;;1;10542023;
1182969;01;255;;;0;10514489;
1209993;31;8388736;;;1;10542023;
1306531;02;65280;;;0;10573103;
1306532;07;16711935;;;0;10573103;
1306533;01;255;;;0;10573103;
1207119;01;255;;;1;10540403;
1207120;02;65280;;;0;10540403;
1381166;10;33023;;;0;10587903;
1159302;04;8388863;;;0;10507663;
1322143;05;32768;;;0;10577283;
1207385;01;255;;;1;10540425;
1159303;05;32768;;;0;10507663;
1155167;05;32768;;;0;10505821;
1381167;13;16744448;;;1;10587903;
1381168;11;16744640;;;0;10587903;
1378648;71;8421504;;;0;10586663;
1378649;72;10197915;;;0;10586663;
1378650;73;12040119;;;0;10586663;
1378651;74;12829635;;;0;10586663;
1390599;99;0;;;0;10593843;
1405722;01;255;;;0;10601504;
1207386;02;65280;;;0;10540425;
1182970;02;65280;;;0;10514489;
1182971;04;8388863;;;0;10514489;
1405723;02;65280;;;0;10601504;
1405724;04;8388863;;;0;10601504;
1182972;03;16776960;;;0;10514489;
1405725;05;32768;;;0;10601504;
1405726;06;65535;;;0;10601504;
1405727;07;16711935;;;0;10601504;
1405728;03;16776960;;;0;10601504;
1405729;09;8405056;;;0;10601504;
1405730;71;0;;;0;10601504;
1406099;01;255;;;0;10601863;
1406100;08;13210258;;;0;10601863;
1406101;05;32768;;;0;10601863;
1406102;09;8405056;;;0;10601863;
1381169;02;65280;;;0;10587903;
1381170;15;8421376;;;0;10587903;
1381171;09;8405056;;;0;10587903;
1381172;07;16711935;;;0;10587903;
1381173;08;14002858;;;0;10587903;
1406103;06;65535;;;0;10601863;
1323362;13;16744448;;;0;10577744;
1323363;15;8421376;;;0;10577744;
1323364;08;14069165;;;0;10577744;
1323365;10;33023;;;0;10577744;
1323366;02;65280;;;0;10577744;
1323367;04;8388863;;;0;10577744;
1323368;14;8421568;;;0;10577744;
1406104;02;65280;;;0;10601863;
1406105;07;16711935;;;0;10601863;
1406106;04;8388863;;;0;10601863;
1406107;03;16776960;;;0;10601863;
1406108;10;33023;;;0;10601863;
1323369;16;8454143;;;0;10577744;
1182974;05;32768;;;0;10514489;
1406479;01;255;;;0;10602343;
1406480;02;65280;;;0;10602343;
1295059;01;255;;;0;10570883;
1282802;01;255;;;0;10569203;
1282803;02;65280;;;0;10569203;
1258626;06;65535;;;0;10565143;
1323370;01;255;;;0;10577744;
1323371;05;32768;;;0;10577744;
1323372;03;16776960;;;0;10577744;
1181239;01;255;[$I_14:36];;0;10520723;
1181240;02;65280;[$I_14:10];;0;10520723;
1323373;07;16711935;;;0;10577744;
1406481;03;16776960;;;0;10602343;
1181241;03;16776960;;;0;10520723;
1406482;04;8388863;;;0;10602343;
1406483;05;32768;;;0;10602343;
1406484;06;65535;;;0;10602343;
1258627;08;14465208;;;0;10565143;
1406485;07;16711935;;;0;10602343;
1406486;09;8405056;;;0;10602343;
1258628;11;16744640;;;0;10565143;
1258629;04;8388863;;;0;10565143;
1258630;12;7584185;;;0;10565143;
1282804;03;16776960;;;0;10569203;
1406487;10;33023;;;1;10602343;
1295060;02;65280;;;1;10570883;
1295061;03;16776960;;;1;10570883;
1292939;01;255;;;0;10570343;
1406488;11;16744640;;;0;10602343;
1296479;04;8388863;;;0;10571483;
1406489;12;8503488;;;0;10602343;
1296480;05;32768;;;0;10571483;
1296481;01;255;;;0;10571483;
1296482;02;65280;;;0;10571483;
1406490;08;14068651;;;0;10602343;
1323374;09;8405056;;;0;10577744;
1296483;03;16776960;;;0;10571483;
1296484;06;65535;;;0;10571483;
1296485;07;16711935;;;0;10571483;
